Benchmark,is_OPT,BEST,tot_time,solving_time
ais6,1,22,0.18409204483032227,0.12677597999572754
ais8,0,30,1.9810078144073486,1.827484130859375
ais10,0,38,58.08896565437317,57.734782218933105
ais12,0,46,80.47720265388489,79.74288511276245
cnf_cbpmas_prop_1_12761_2_12.73000000.sat,0,,,
cnf_cbpmas_prop_2_13116_2_9.98000000.sat,0,,,
cnf_cbpmas_prop_5_13961_2_7.57000000.sat,0,,,
cnf_cbpmas_prop_6_14201_2_8.90000000.sat,0,,,
cnf_cbpmas_prop_19_19151_2_0.00000000.sat,0,3035,7268.113493919373,7230.077269077301
cnf_cbpmas_prop_20_19379_2_9.60000000.sat,0,,,
cnf_cbpmas_prop_21_19624_2_0.01000000.sat,1,3009,7277.478383779526,7238.760071992874
cnf_cbpmas_prop_22_19855_2_9.97000000.sat,0,,,
cnf_cbpmas_prop_23_20123_2_0.00000000.sat,0,3031,7268.536150693893,7230.62923002243
cnf_cbpmas_prop_24_20378_2_11.87000000.sat,0,,,
cnf_cbpmas_prop_25_20875_2_0.00000000.sat,1,3009,7273.440223693848,7235.037821054459
cnf_cbpmas_prop_26_21271_2_12.78000000.sat,0,,,
cnf_cbpmas_prop_27_21735_2_6.82000000.sat,0,,,
cnf_cbpmas_prop_28_22074_2_6.85000000.sat,0,,,
cnf_cbpmas_prop_29_22553_2_13.05000000.sat,0,,,
cnf_cbpmas_prop_37_25392_2_0.16000000.sat,0,,,
cnf_mo_prop_1_790_2_0.00000000.sat,1,2788,118.72895574569702,101.9469964504242
cnf_mo_prop_2_1768_2_0.00000000.sat,1,2788,92.39532113075256,75.56007528305054
cnf_mo_prop_8_12004_2_0.00000000.sat,1,2788,84.65712714195251,68.01397323608398
cnf_mo_prop_9_12912_2_0.00000000.sat,1,2788,105.99507474899292,88.9536554813385
flat30-1,1,60,0.20292019844055176,0.14986729621887207
flat30-2,1,60,0.16533470153808594,0.11497664451599121
flat30-3,1,60,0.10573434829711914,0.05197024345397949
flat30-4,1,60,0.1589820384979248,0.10839128494262695
flat30-5,1,60,0.10672760009765625,0.054788827896118164
flat30-6,1,60,0.1718308925628662,0.1186673641204834
flat30-7,1,60,0.12946486473083496,0.07323241233825684
flat30-8,1,60,0.1181645393371582,0.06456160545349121
flat30-9,1,60,0.11526012420654297,0.0644378662109375
flat30-10,1,60,0.10651063919067383,0.05654287338256836
flat50-1,1,100,0.37118053436279297,0.26381850242614746
flat50-2,1,100,0.7564098834991455,0.6456434726715088
flat50-3,1,100,0.3709876537322998,0.26500964164733887
flat50-4,1,100,0.637169599533081,0.5271484851837158
flat50-5,1,100,0.4586827754974365,0.3507347106933594
flat50-6,1,100,0.5137031078338623,0.4066436290740967
flat50-7,1,100,0.3445127010345459,0.23345661163330078
flat50-8,1,100,0.4391322135925293,0.3332509994506836
flat50-9,1,100,0.26827502250671387,0.16104745864868164
flat50-10,1,100,0.43642282485961914,0.3306083679199219
flat75-1,1,150,1.027897596359253,0.8502821922302246
flat75-2,1,150,0.8062295913696289,0.6278431415557861
flat75-3,0,150,1.2399444580078125,1.062791347503662
flat75-4,1,150,0.9456491470336914,0.7663772106170654
flat75-5,1,150,1.278078556060791,1.0986449718475342
flat75-6,1,150,0.9541361331939697,0.774813175201416
flat75-7,1,150,0.8473825454711914,0.6704716682434082
flat75-8,1,150,0.9931511878967285,0.8153359889984131
flat75-9,1,150,0.6081492900848389,0.42856597900390625
flat75-10,1,150,0.8088769912719727,0.6279561519622803
flat100-1,0,200,3.056305408477783,2.7933871746063232
flat100-2,1,200,1.7032854557037354,1.431358814239502
flat100-3,1,200,1.7081661224365234,1.4383199214935303
flat100-4,1,200,2.322023868560791,2.0536928176879883
flat100-5,1,200,1.5119750499725342,1.245413064956665
flat100-6,1,200,1.4003407955169678,1.1214847564697266
flat100-7,1,200,1.2362990379333496,0.965397834777832
flat100-8,0,200,9.844069719314575,9.549889087677002
flat100-9,0,200,3.219787359237671,2.949453830718994
flat100-10,0,200,3.3377859592437744,3.0646536350250244
flat125-1,0,250,5.788028955459595,5.220296621322632
flat125-2,0,250,8.884039163589478,8.333013772964478
flat125-3,1,250,3.5388073921203613,2.971806049346924
flat125-4,0,250,4.2334513664245605,3.679945468902588
flat125-5,1,250,2.8496298789978027,2.2891905307769775
flat150-1,0,300,26.99364423751831,26.31685185432434
flat150-2,0,300,111.67595863342285,110.98689532279968
flat150-3,0,300,25.76358199119568,25.07587456703186
flat150-4,0,300,14.14893889427185,13.443971157073975
flat150-5,0,300,10.348570108413696,9.677328109741211
flat175-1,0,350,9.664897918701172,9.001685857772827
flat175-2,0,350,10.787858724594116,10.152660131454468
flat175-3,0,350,12.963049173355103,12.318315982818604
flat175-4,0,350,131.91463947296143,131.23548436164856
flat175-5,0,350,91.93933582305908,90.97162079811096
flat200-1,0,400,153.96681571006775,153.155091047287
flat200-2,0,400,317.80883860588074,316.9940595626831
flat200-3,0,400,22.600870370864868,21.79256796836853
flat200-4,0,400,85.70684504508972,84.90557193756104
flat200-5,0,400,170.34436774253845,169.5552589893341
logistics.a,1,270,3.4976425170898438,1.3117554187774658
logistics.b,0,276,14.193494319915771,11.683213710784912
logistics.c,0,324,78.27676677703857,73.69232130050659
logistics.d,0,584,7265.8924124240875,7226.970863342285
mc2024_track1_000,0,,,
mc2024_track1_001,1,209,89.95075368881226,84.51485657691956
mc2024_track1_002,1,132,1.0037500858306885,0.5292961597442627
mc2024_track1_003,1,123,0.2269752025604248,0.07053780555725098
mc2024_track1_004,1,95,37.63825297355652,0.387941837310791
mc2024_track1_005,1,103,0.5577538013458252,0.1899280548095703
mc2024_track1_006,1,123,0.39024853706359863,0.099456787109375
mc2024_track1_007,0,,,
mc2024_track1_008,0,,,
mc2024_track1_009,1,2888,7299.86482667923,7270.836491346359
mc2024_track1_010,1,2412,23.285449743270874,16.450915336608887
mc2024_track1_011,1,784,2349.849266052246,2345.3689692020416
mc2024_track1_012,1,32,7262.904188156128,7231.493182659149
mc2024_track1_013,1,2286,9.623711824417114,3.1846160888671875
mc2024_track1_014,1,881,2667.6662957668304,2662.058383703232
mc2024_track1_015,1,1118,52.33315348625183,0.9029059410095215
mc2024_track1_016,1,1265,106.84709644317627,41.78087759017944
mc2024_track1_017,0,3462,7262.116140842438,7225.9398403167725
mc2024_track1_018,0,4322,7293.721328258514,7226.897919893265
mc2024_track1_019,0,3317,7278.837646961212,7227.391168117523
mc2024_track1_020,1,1181,4.464015245437622,2.334508180618286
mc2024_track1_021,1,1743,576.5780999660492,513.5171446800232
mc2024_track1_022,0,2841,7278.260587692261,7226.827960252762
mc2024_track1_023,1,1857,79.75039410591125,66.18680095672607
mc2024_track1_024,0,4516,7517.072580814362,7226.031050682068
mc2024_track1_025,0,2847,7258.311994791031,7228.8820695877075
mc2024_track1_026,0,3314,7263.040887355804,7228.558187484741
mc2024_track1_027,1,448,0.7691879272460938,0.18186235427856445
mc2024_track1_028,1,63,0.04013967514038086,0.014645576477050781
mc2024_track1_029,1,75,0.05036759376525879,0.016644001007080078
mc2024_track1_030,1,66,0.05142331123352051,0.014732599258422852
mc2024_track1_031,1,78,0.04954361915588379,0.016550302505493164
mc2024_track1_032,1,87,0.05673503875732422,0.01988530158996582
mc2024_track1_033,1,118,580.4523830413818,568.3010325431824
mc2024_track1_034,1,116,7269.043495416641,7228.612498521805
mc2024_track1_035,0,,,
mc2024_track1_036,1,118,509.1207196712494,497.0575728416443
mc2024_track1_037,0,60,6626.390887975693,6608.193360090256
mc2024_track1_038,0,,,
mc2024_track1_039,0,,,
mc2024_track1_040,0,,,
mc2024_track1_041,0,,,
mc2024_track1_042,0,,,
mc2024_track1_043,0,,,
mc2024_track1_044,0,104,7240.020015478134,7239.73149895668
mc2024_track1_045,0,,,
mc2024_track1_046,0,,,
mc2024_track1_047,0,,,
