Benchmark,is_OPT,BEST,tot_time,solving_time
ais6,1,22,4.643702030181885,4.594897985458374
ais8,0,30,4342.860783576965,4342.739953756332
ais10,0,38,7228.712327241898,7228.455868721008
ais12,0,,,
cnf_cbpmas_prop_1_12761_2_12.73000000.sat,0,,,
cnf_cbpmas_prop_2_13116_2_9.98000000.sat,0,,,
cnf_cbpmas_prop_5_13961_2_7.57000000.sat,0,,,
cnf_cbpmas_prop_6_14201_2_8.90000000.sat,0,,,
cnf_cbpmas_prop_19_19151_2_0.00000000.sat,0,2900,7240.340853214264,7224.978292226791
cnf_cbpmas_prop_20_19379_2_9.60000000.sat,0,,,
cnf_cbpmas_prop_21_19624_2_0.01000000.sat,0,2855,7242.137408256531,7226.408056974411
cnf_cbpmas_prop_22_19855_2_9.97000000.sat,0,,,
cnf_cbpmas_prop_23_20123_2_0.00000000.sat,0,2852,7244.880174398422,7229.070333957672
cnf_cbpmas_prop_24_20378_2_11.87000000.sat,0,,,
cnf_cbpmas_prop_25_20875_2_0.00000000.sat,0,2846,7244.5310163497925,7229.09375166893
cnf_cbpmas_prop_26_21271_2_12.78000000.sat,0,,,
cnf_cbpmas_prop_27_21735_2_6.82000000.sat,0,,,
cnf_cbpmas_prop_28_22074_2_6.85000000.sat,0,,,
cnf_cbpmas_prop_29_22553_2_13.05000000.sat,0,,,
cnf_cbpmas_prop_37_25392_2_0.16000000.sat,0,,,
cnf_mo_prop_1_790_2_0.00000000.sat,0,2785,7240.37970328331,7233.867037534714
cnf_mo_prop_2_1768_2_0.00000000.sat,0,2785,7239.198286533356,7232.873952388763
cnf_mo_prop_8_12004_2_0.00000000.sat,0,2781,7243.542158842087,7237.001996517181
cnf_mo_prop_9_12912_2_0.00000000.sat,0,2783,7241.208400011063,7234.726246356964
flat30-1,1,60,1.948455810546875,1.9118061065673828
flat30-2,1,60,30.63304090499878,30.5964195728302
flat30-3,1,60,25.19479513168335,25.1570086479187
flat30-4,1,60,4.523103475570679,4.486348867416382
flat30-5,1,60,17.701274156570435,17.664575576782227
flat30-6,1,60,25.520756721496582,25.4827618598938
flat30-7,1,60,84.4825701713562,84.44644951820374
flat30-8,1,60,23.219045400619507,23.18148422241211
flat30-9,1,60,2.5801897048950195,2.543131113052368
flat30-10,0,60,12.261426210403442,12.223369359970093
flat50-1,1,100,133.36282801628113,133.2783010005951
flat50-2,1,100,84.58600759506226,84.50602126121521
flat50-3,1,100,428.5798363685608,428.5122272968292
flat50-4,0,100,112.66524362564087,112.58296394348145
flat50-5,1,100,82.2035825252533,82.12114453315735
flat50-6,0,100,157.5659065246582,157.49011063575745
flat50-7,0,100,558.1436202526093,558.0656118392944
flat50-8,1,100,201.40066146850586,201.30416178703308
flat50-9,1,100,498.02066111564636,497.95429015159607
flat50-10,0,100,92.93893885612488,92.87265014648438
flat75-1,1,150,1679.7569110393524,1679.6350688934326
flat75-2,1,150,7268.978764533997,7268.8702664375305
flat75-3,1,150,614.8136880397797,614.703866481781
flat75-4,0,150,5334.971599340439,5334.8640558719635
flat75-5,1,150,2076.806755542755,2076.6858744621277
flat75-6,0,150,1545.7266852855682,1545.6174211502075
flat75-7,0,150,1391.6691088676453,1391.560940504074
flat75-8,0,150,776.9128222465515,776.8011469841003
flat75-9,0,150,7254.555267572403,7254.4448273181915
flat75-10,0,150,7262.403876066208,7262.295073032379
flat100-1,0,200,7254.789927482605,7254.633905649185
flat100-2,0,200,7256.030992031097,7255.876805067062
flat100-3,0,200,7258.3901624679565,7258.235296726227
flat100-4,0,200,7253.628470420837,7253.4756672382355
flat100-5,0,200,7248.627247810364,7248.463219881058
flat100-6,0,200,7259.555987358093,7259.3951206207275
flat100-7,0,200,7264.116136789322,7263.960526227951
flat100-8,0,200,1426.3580107688904,1426.1943073272705
flat100-9,0,200,7254.157357215881,7254.001881599426
flat100-10,0,200,7250.981004953384,7250.810337781906
flat125-1,0,250,7254.846503973007,7254.457053899765
flat125-2,0,250,7252.127723932266,7251.746322154999
flat125-3,0,250,7254.961339473724,7254.579248189926
flat125-4,0,250,7246.174034833908,7245.794580936432
flat125-5,0,250,7254.156891345978,7253.770663022995
flat150-1,0,300,7236.451539754868,7236.010961532593
flat150-2,0,300,7237.951512336731,7237.508840799332
flat150-3,0,300,7250.403767585754,7249.965091705322
flat150-4,0,300,7226.604069232941,7226.154842376709
flat150-5,0,300,7249.384839057922,7248.944247961044
flat175-1,0,350,7227.469511270523,7227.143905639648
flat175-2,0,350,7227.020332336426,7226.698470830917
flat175-3,0,350,7236.103886604309,7235.774720191956
flat175-4,0,350,7227.476060152054,7227.154515504837
flat175-5,0,350,7244.763154268265,7244.429463386536
flat200-1,0,400,7226.95218873024,7226.52218914032
flat200-2,0,400,7226.3684504032135,7225.941821575165
flat200-3,0,400,7227.0741419792175,7226.665016412735
flat200-4,0,400,7236.207552194595,7235.793608188629
flat200-5,0,400,7228.546924829483,7228.134582042694
logistics.a,0,270,7241.78262758255,7240.603197813034
logistics.b,0,276,7228.030334711075,7226.686919927597
logistics.c,0,322,7229.106760025024,7226.662528753281
logistics.d,0,618,7242.191479682922,7227.193614721298
mc2024_track1_000,0,,,
mc2024_track1_001,1,209,7231.753702640533,7229.150812625885
mc2024_track1_002,1,132,7229.489238023758,7229.213376760483
mc2024_track1_003,0,123,7273.1718854904175,7273.067992448807
mc2024_track1_004,1,95,445.9674618244171,432.47187542915344
mc2024_track1_005,1,103,7235.6482629776,7235.421583414078
mc2024_track1_006,1,123,7253.281725645065,7253.095224380493
mc2024_track1_007,0,,,
mc2024_track1_008,0,,,
mc2024_track1_009,0,2887,7245.396428108215,7234.153375864029
mc2024_track1_010,1,2412,7277.0122537612915,7274.743266820908
mc2024_track1_011,0,780,7232.525237798691,7230.691401481628
mc2024_track1_012,0,27,1469.667704820633,1457.9214017391205
mc2024_track1_013,1,2286,7276.992535114288,7274.894958257675
mc2024_track1_014,0,877,7230.75425696373,7228.5295441150665
mc2024_track1_015,1,1118,712.4383127689362,696.7406945228577
mc2024_track1_016,0,1265,7252.302911996841,7231.4981100559235
mc2024_track1_017,0,3454,7239.707907915115,7225.347197532654
mc2024_track1_018,0,,,
mc2024_track1_019,0,3271,7060.848048686981,7040.074121952057
mc2024_track1_020,1,1181,32.721312046051025,31.806376934051514
mc2024_track1_021,0,1742,7250.63790678978,7226.831561326981
mc2024_track1_022,0,2825,7245.471008777618,7225.395865440369
mc2024_track1_023,0,1857,1657.7946071624756,1652.3649084568024
mc2024_track1_024,0,4239,7332.38264298439,7226.667268276215
mc2024_track1_025,0,,,
mc2024_track1_026,0,3297,7237.294977426529,7224.082948684692
mc2024_track1_027,1,448,1.0432722568511963,0.7670083045959473
mc2024_track1_028,1,63,0.04851984977722168,0.029474496841430664
mc2024_track1_029,1,75,0.07222700119018555,0.045078277587890625
mc2024_track1_030,1,66,0.0485835075378418,0.030629396438598633
mc2024_track1_031,1,78,0.0769510269165039,0.0564885139465332
mc2024_track1_032,1,87,0.09829473495483398,0.07474231719970703
mc2024_track1_033,0,,,
mc2024_track1_034,0,112,7247.9863958358765,7226.7824120521545
mc2024_track1_035,0,,,
mc2024_track1_036,0,116,7232.163408041,7224.916322469711
mc2024_track1_037,0,,,
mc2024_track1_038,0,,,
mc2024_track1_039,0,,,
mc2024_track1_040,0,,,
mc2024_track1_041,0,,,
mc2024_track1_042,0,,,
mc2024_track1_043,0,,,
mc2024_track1_044,0,,,
mc2024_track1_045,0,,,
mc2024_track1_046,0,,,
mc2024_track1_047,0,,,
mc2024_track1_048,0,,,
mc2024_track1_049,0,,,
mc2024_track1_050,0,,,
mc2024_track1_051,1,84,0.2157886028289795,0.16040515899658203
mc2024_track1_052,0,10132,7294.93310213089,7262.664915800095
mc2024_track1_053,0,738,7230.201031208038,7226.340101003647
mc2024_track1_054,1,866,6.021800994873047,5.591679573059082
mc2024_track1_055,1,1695,7267.941866159439,7266.686497211456
mc2024_track1_056,1,5814,7285.397659063339,7274.197066068649
mc2024_track1_057,0,2521,6325.698445320129,6323.3050372600555
mc2024_track1_058,0,94,7239.278013944626,7239.240911960602
mc2024_track1_059,0,82,7239.812812566757,7239.778161287308
mc2024_track1_060,1,76,1518.5790095329285,1518.5492525100708
mc2024_track1_061,0,87,780.2374174594879,780.2041144371033
mc2024_track1_062,1,120,7233.528333187103,7233.434754610062
mc2024_track1_063,0,130,7230.668467760086,7230.329412460327
mc2024_track1_064,0,113,7226.925257205963,7226.534848451614
mc2024_track1_065,0,456,7227.300627708435,7226.684509277344
mc2024_track1_067,0,926,7235.049626350403,7229.053706407547
mc2024_track1_068,0,,,
mc2024_track1_069,1,109,7232.909113168716,7232.718790054321
mc2024_track1_070,0,,,
mc2024_track1_072,0,,,
mc2024_track1_073,0,,,
mc2024_track1_074,0,,,
mc2024_track1_075,0,,,
mc2024_track1_076,0,,,
mc2024_track1_077,0,,,
mc2024_track1_078,0,,,
mc2024_track1_079,0,121,7313.477111339569,7313.384588003159
mc2024_track1_080,1,62,7331.023004055023,7330.98160982132
mc2024_track1_081,1,70,7322.404733181,7322.344605922699
mc2024_track1_082,1,103,7316.649409532547,7316.577587127686
mc2024_track1_083,0,93,7310.1945152282715,7310.133455753326
mc2024_track1_084,0,,,
mc2024_track1_085,0,1303,7237.316769599915,7235.683261632919
mc2024_track1_086,0,1000,7240.697208166122,7239.762531042099
mc2024_track1_087,0,205,7312.640613794327,7312.53174495697
mc2024_track1_088,0,,,
mc2024_track1_089,0,444,7358.647082090378,7358.398138046265
mc2024_track1_090,0,948,7240.7721292972565,7240.006578207016
mc2024_track1_091,0,943,7241.805886507034,7240.874250411987
mc2024_track1_092,0,,,
mc2024_track1_096,0,,,
mc2024_track1_097,0,,,
mc2024_track1_100,0,134,7226.255279541016,7226.006492853165
mc2024_track1_101,0,778,7232.0227172374725,7230.630196094513
mc2024_track1_102,0,360,7227.776485443115,7227.320677518845
mc2024_track1_103,0,956,7235.099565505981,7227.374058485031
mc2024_track1_104,0,945,7235.151117324829,7229.139635324478
mc2024_track1_105,0,,,
mc2024_track1_106,0,380,7229.664051532745,7229.200158119202
mc2024_track1_107,0,456,7229.177247047424,7228.556287765503
mc2024_track1_108,0,113,7226.902184486389,7226.522959470749
mc2024_track1_109,0,739,7233.321593046188,7228.287050485611
mc2024_track1_110,1,142,7235.5514097213745,7235.39275932312
mc2024_track1_111,1,175,7225.294745922089,7225.115922689438
mc2024_track1_112,0,,,
mc2024_track1_113,0,,,
mc2024_track1_114,0,,,
mc2024_track1_115,0,,,
mc2024_track1_116,0,,,
mc2024_track1_117,0,90,15.637967109680176,15.38856840133667
mc2024_track1_118,1,39,0.063690185546875,0.03629112243652344
mc2024_track1_119,0,,,
mc2024_track1_120,0,,,
mc2024_track1_121,0,176,85.82858490943909,85.68223547935486
mc2024_track1_122,1,1326,8431.154701709747,7225.778419494629
mc2024_track1_123,0,1256,7252.668834209442,7225.78977060318
mc2024_track1_124,0,,,
mc2024_track1_125,1,716,7234.118969678879,7230.246280908585
mc2024_track1_126,0,932,7235.069941520691,7226.906580209732
mc2024_track1_127,0,159,7226.569677829742,7225.9805653095245
mc2024_track1_128,0,130,7232.797796964645,7232.212490081787
mc2024_track1_129,0,130,7229.836866617203,7228.195516824722
mc2024_track1_130,0,131,7231.341100692749,7230.69761133194
mc2024_track1_131,1,128,7228.885081291199,7228.294899463654
mc2024_track1_132,0,132,7233.230270147324,7231.5255925655365
mc2024_track1_134,0,,,
mc2024_track1_135,0,,,
mc2024_track1_136,0,,,
mc2024_track1_137,0,,,
mc2024_track1_138,0,,,
mc2024_track1_139,0,,,
mc2024_track1_140,0,1320,7231.613693475723,7227.10863161087
mc2024_track1_141,0,1347,7233.017891168594,7228.396988868713
mc2024_track1_142,0,1546,7238.151026964188,7225.366911649704
mc2024_track1_143,0,1345,7232.7578954696655,7227.432488203049
mc2024_track1_144,0,,,
mc2024_track1_145,0,2892,7246.179970264435,7225.436887741089
mc2024_track1_146,0,1183,7231.648257493973,7227.439218044281
mc2024_track1_147,0,1383,7232.710867881775,7227.398848772049
mc2024_track1_148,0,1587,7230.207182407379,7226.168200016022
mc2024_track1_149,0,88,7270.608531713486,7226.506480932236
mc2024_track1_150,0,66,7236.313521623611,7226.86635684967
mc2024_track1_151,0,66,7236.713181018829,7226.20570898056
