Benchmark,is_OPT,BEST,tot_time,solving_time
ais6,1,22,0.19695544242858887,0.13939356803894043
ais8,0,30,5.306859254837036,5.157054424285889
ais10,0,38,98.57343912124634,98.2090675830841
ais12,0,46,104.02897834777832,103.27957320213318
cnf_cbpmas_prop_1_12761_2_12.73000000.sat,0,,,
cnf_cbpmas_prop_2_13116_2_9.98000000.sat,0,,,
cnf_cbpmas_prop_5_13961_2_7.57000000.sat,0,,,
cnf_cbpmas_prop_6_14201_2_8.90000000.sat,0,,,
cnf_cbpmas_prop_19_19151_2_0.00000000.sat,0,3100,7261.750286102295,7231.539048433304
cnf_cbpmas_prop_20_19379_2_9.60000000.sat,0,,,
cnf_cbpmas_prop_21_19624_2_0.01000000.sat,0,3079,7265.151177883148,7234.998326063156
cnf_cbpmas_prop_22_19855_2_9.97000000.sat,0,,,
cnf_cbpmas_prop_23_20123_2_0.00000000.sat,0,3079,7261.25120806694,7230.964424371719
cnf_cbpmas_prop_24_20378_2_11.87000000.sat,0,,,
cnf_cbpmas_prop_25_20875_2_0.00000000.sat,0,3079,7267.345708370209,7236.7972548007965
cnf_cbpmas_prop_26_21271_2_12.78000000.sat,0,,,
cnf_cbpmas_prop_27_21735_2_6.82000000.sat,0,,,
cnf_cbpmas_prop_28_22074_2_6.85000000.sat,0,,,
cnf_cbpmas_prop_29_22553_2_13.05000000.sat,0,,,
cnf_cbpmas_prop_37_25392_2_0.16000000.sat,0,,,
cnf_mo_prop_1_790_2_0.00000000.sat,1,2788,312.1290261745453,299.51846170425415
cnf_mo_prop_2_1768_2_0.00000000.sat,1,2788,301.6013433933258,289.0271553993225
cnf_mo_prop_8_12004_2_0.00000000.sat,1,2788,157.68272709846497,144.98813843727112
cnf_mo_prop_9_12912_2_0.00000000.sat,1,2788,161.42294454574585,148.82060360908508
flat30-1,1,60,0.12391161918640137,0.0799560546875
flat30-2,1,60,0.10484957695007324,0.06033039093017578
flat30-3,1,60,0.10099029541015625,0.05536246299743652
flat30-4,1,60,0.10519027709960938,0.06063342094421387
flat30-5,1,60,0.08611702919006348,0.04217362403869629
flat30-6,1,60,0.06920862197875977,0.02463364601135254
flat30-7,1,60,0.100128173828125,0.055144548416137695
