Benchmark,is_OPT,BEST,tot_time,solving_time
ais6,1,22,0.22740793228149414,0.17893052101135254
ais8,0,30,2.016836404800415,1.8939054012298584
ais10,0,38,29.549083948135376,29.27288317680359
ais12,0,46,82.78354620933533,82.23582363128662
cnf_cbpmas_prop_1_12761_2_12.73000000.sat,0,,,
cnf_cbpmas_prop_2_13116_2_9.98000000.sat,0,,,
cnf_cbpmas_prop_5_13961_2_7.57000000.sat,0,,,
cnf_cbpmas_prop_6_14201_2_8.90000000.sat,0,,,
cnf_cbpmas_prop_19_19151_2_0.00000000.sat,0,3136,7249.253250837326,7228.872257232666
cnf_cbpmas_prop_20_19379_2_9.60000000.sat,0,,,
cnf_cbpmas_prop_21_19624_2_0.01000000.sat,0,3136,7253.061140060425,7232.821639060974
cnf_cbpmas_prop_22_19855_2_9.97000000.sat,0,,,
cnf_cbpmas_prop_23_20123_2_0.00000000.sat,0,3136,7252.079948663712,7231.990729093552
cnf_cbpmas_prop_24_20378_2_11.87000000.sat,0,,,
cnf_cbpmas_prop_25_20875_2_0.00000000.sat,0,3136,7250.96911740303,7230.713573217392
cnf_cbpmas_prop_26_21271_2_12.78000000.sat,0,,,
cnf_cbpmas_prop_27_21735_2_6.82000000.sat,0,,,
cnf_cbpmas_prop_28_22074_2_6.85000000.sat,0,,,
cnf_cbpmas_prop_29_22553_2_13.05000000.sat,0,,,
cnf_cbpmas_prop_37_25392_2_0.16000000.sat,0,,,
cnf_mo_prop_1_790_2_0.00000000.sat,1,2788,55.89763832092285,47.63229060173035
cnf_mo_prop_2_1768_2_0.00000000.sat,1,2788,55.480061769485474,47.17169237136841
cnf_mo_prop_8_12004_2_0.00000000.sat,1,2788,87.01986193656921,78.69435143470764
cnf_mo_prop_9_12912_2_0.00000000.sat,1,2788,89.15650701522827,80.87172412872314
flat30-1,1,60,0.16346287727355957,0.12464690208435059
flat30-2,1,60,0.11510944366455078,0.07555150985717773
flat30-3,1,60,0.10607504844665527,0.06606101989746094
flat30-4,1,60,0.1578972339630127,0.11996150016784668
flat30-5,1,60,0.0973353385925293,0.058357954025268555
flat30-6,1,60,0.09170150756835938,0.05345273017883301
flat30-7,1,60,0.06798410415649414,0.0285491943359375
flat30-8,1,60,0.1160435676574707,0.07751274108886719
flat30-9,1,60,0.12920331954956055,0.09144353866577148
flat30-10,1,60,0.11382222175598145,0.07526969909667969
flat50-1,1,100,0.2988872528076172,0.2041022777557373
flat50-2,1,100,0.6546938419342041,0.5647835731506348
flat50-3,1,100,0.3882749080657959,0.29883527755737305
flat50-4,1,100,0.562903642654419,0.4718647003173828
flat50-5,1,100,0.6492140293121338,0.5650107860565186
flat50-6,1,100,0.45161890983581543,0.3534088134765625
flat50-7,1,100,0.5467660427093506,0.4444725513458252
flat50-8,1,100,0.5344386100769043,0.45092177391052246
flat50-9,1,100,0.3681151866912842,0.28473663330078125
flat50-10,1,100,0.32952356338500977,0.24281883239746094
flat75-1,1,150,1.0906672477722168,0.9698812961578369
flat75-2,1,150,1.1756219863891602,1.0519599914550781
flat75-3,0,150,1.8465471267700195,1.7269306182861328
flat75-4,1,150,0.6846952438354492,0.5625872611999512
flat75-5,0,150,1.1325619220733643,1.0136141777038574
flat75-6,1,150,0.8280596733093262,0.7043747901916504
flat75-7,1,150,1.438441276550293,1.31795334815979
flat75-8,1,150,1.3263452053070068,1.2027525901794434
flat75-9,1,150,1.028747320175171,0.9068288803100586
flat75-10,1,150,1.2305853366851807,1.1046319007873535
flat100-1,0,200,4.469240665435791,4.2940833568573
flat100-2,0,200,7.7439610958099365,7.567025899887085
flat100-3,0,200,2.878727912902832,2.707528591156006
flat100-4,0,200,5.32161283493042,5.146107196807861
flat100-5,0,200,2.577592372894287,2.4038116931915283
flat100-6,0,200,4.899666786193848,4.716525316238403
flat100-7,0,200,4.468600749969482,4.290398836135864
flat100-8,0,200,23.17796015739441,22.997626066207886
flat100-9,0,200,7.815521001815796,7.6373701095581055
flat100-10,0,200,5.266059875488281,5.090790510177612
flat125-1,0,250,5.799617290496826,5.3684241771698
flat125-2,0,250,20.67463183403015,20.248902559280396
flat125-3,0,250,10.82965087890625,10.397839784622192
flat125-4,0,250,5.297805070877075,4.853691339492798
flat125-5,0,250,6.410233974456787,5.983427286148071
flat150-1,0,300,49.705050468444824,49.19054365158081
flat150-2,0,300,40.11361026763916,39.60813593864441
flat150-3,0,300,12.22769284248352,11.714291334152222
flat150-4,0,300,6.267791748046875,5.759626865386963
flat150-5,0,300,6.996539831161499,6.459073066711426
flat175-1,0,350,9.760493755340576,9.35236644744873
flat175-2,0,350,275.1622407436371,274.6756911277771
flat175-3,0,350,39.336044788360596,38.931434631347656
flat175-4,0,350,6.353251695632935,5.94152045249939
flat175-5,0,350,68.32802486419678,67.91967749595642
flat200-1,0,400,60.526010274887085,60.0264356136322
flat200-2,0,400,406.5263891220093,406.03768730163574
flat200-3,0,400,276.1234652996063,275.6363492012024
flat200-4,0,400,197.36099457740784,196.87854552268982
flat200-5,0,400,370.29849767684937,369.8085346221924
logistics.a,1,270,8.56999945640564,7.129906892776489
logistics.b,0,276,76.61649680137634,75.00990915298462
logistics.c,1,324,27.755131244659424,24.779536724090576
logistics.d,0,582,7254.47589969635,7233.542139053345
mc2024_track1_000,0,,,
mc2024_track1_001,1,209,31.39825415611267,28.143754959106445
mc2024_track1_002,1,132,0.9083089828491211,0.5873651504516602
mc2024_track1_003,1,123,0.18198370933532715,0.06161904335021973
mc2024_track1_004,1,95,18.67920756340027,0.2762751579284668
mc2024_track1_005,1,103,0.466249942779541,0.21175074577331543
mc2024_track1_006,1,123,0.3332407474517822,0.13605618476867676
mc2024_track1_007,0,,,
mc2024_track1_008,0,,,
mc2024_track1_009,1,2888,7264.1206040382385,7249.541982412338
mc2024_track1_010,1,2412,22.77944803237915,19.680639266967773
mc2024_track1_011,0,784,6906.140465974808,6903.859331846237
mc2024_track1_012,1,31,7245.761835336685,7229.9349319934845
mc2024_track1_013,0,2286,5.1127355098724365,2.2636396884918213
mc2024_track1_014,0,881,2651.636037349701,2648.811297416687
mc2024_track1_015,1,1118,22.879348278045654,0.8855926990509033
mc2024_track1_016,1,1265,65.45845079421997,36.41267418861389
mc2024_track1_017,0,3461,7245.120391130447,7226.436534881592
mc2024_track1_018,1,4372,7260.048675298691,7225.840366840363
mc2024_track1_019,0,3293,7256.821224927902,7229.680541276932
mc2024_track1_020,1,1181,3.6689682006835938,2.4982047080993652
mc2024_track1_021,0,1743,1443.2389314174652,1412.429805278778
mc2024_track1_022,0,2833,7252.355750083923,7226.379996776581
mc2024_track1_023,1,1857,80.08990478515625,72.96861529350281
mc2024_track1_024,1,4515,7367.338223695755,7225.885596036911
mc2024_track1_025,0,2844,7242.720329761505,7227.422078609467
mc2024_track1_026,0,3269,7245.496249675751,7227.552581548691
mc2024_track1_027,1,448,0.5012843608856201,0.1567378044128418
mc2024_track1_028,1,63,0.03937125205993652,0.011601924896240234
mc2024_track1_029,1,75,0.03685951232910156,0.013394355773925781
mc2024_track1_030,1,66,0.029578208923339844,0.010313272476196289
mc2024_track1_031,1,78,0.03821229934692383,0.01519632339477539
mc2024_track1_032,1,87,0.04044389724731445,0.014528274536132812
mc2024_track1_033,0,118,1128.322874546051,1120.2006578445435
mc2024_track1_034,1,114,7254.373667240143,7229.223914861679
mc2024_track1_035,0,,,
mc2024_track1_036,0,118,1218.2864944934845,1210.4371371269226
mc2024_track1_037,0,60,6052.75314950943,6039.860733032227
mc2024_track1_038,0,,,
mc2024_track1_039,0,,,
mc2024_track1_040,0,,,
mc2024_track1_041,0,60,1619.7678225040436,1615.054622411728
mc2024_track1_042,0,,,
mc2024_track1_043,0,,,
mc2024_track1_044,0,109,7250.062641143799,7249.853539466858
mc2024_track1_045,0,,,
mc2024_track1_046,0,,,
mc2024_track1_047,0,,,
mc2024_track1_048,0,,,
mc2024_track1_049,0,,,
mc2024_track1_050,0,,,
mc2024_track1_051,1,84,0.13597917556762695,0.07413649559020996
mc2024_track1_052,0,10132,116.7488660812378,68.23612785339355
mc2024_track1_053,0,739,7233.263325929642,7228.127206087112
mc2024_track1_054,1,866,0.977675199508667,0.4222416877746582
mc2024_track1_055,1,1695,16.087799787521362,14.362066268920898
mc2024_track1_056,1,5814,47.26237940788269,30.985238790512085
mc2024_track1_057,0,2521,19.352447032928467,15.905213356018066
mc2024_track1_058,0,94,470.84552669525146,470.8057553768158
mc2024_track1_059,0,83,2157.349018096924,2157.3114125728607
mc2024_track1_060,0,76,95.81831359863281,95.76737833023071
mc2024_track1_061,0,87,128.7285430431366,128.6873743534088
mc2024_track1_062,1,122,7238.309506654739,7238.123487472534
mc2024_track1_063,1,130,2413.133109807968,2412.7624468803406
mc2024_track1_064,0,113,2862.2857134342194,2861.8080048561096
mc2024_track1_065,0,456,1489.2091886997223,1488.4005818367004
mc2024_track1_067,0,1000,7246.296371459961,7239.382075071335
