Benchmark,is_OPT,BEST,tot_time,solving_time
mc2024_track1_184,1,4700,23.923869848251343,12.234486103057861
mc2024_track1_185,0,3306,7266.509045124054,7229.630976676941
mc2024_track1_186,0,533,7257.137364149094,7228.372079610825
mc2024_track1_187,0,,,
mc2024_track1_188,0,,,
mc2024_track1_189,0,,,
mc2024_track1_190,0,586,7249.314185619354,7225.328577280045
mc2024_track1_191,0,,,
mc2024_track1_192,0,,,
mc2024_track1_193,0,,,
mc2024_track1_195,0,,,
mc2024_track1_196,0,,,
mc2024_track1_197,0,,,
mc2024_track1_198,0,,,
mc2024_track1_199,0,,,
sw100-1,1,7542,7241.199392318726,7227.628430604935
sw100-2,1,7396,7241.920399427414,7228.437960147858
sw100-3,1,7788,7239.734007835388,7226.004159927368
sw100-4,1,7812,7239.146464586258,7225.728699922562
sw100-5,1,7830,7239.620949268341,7226.157678127289
sw100-6,1,7806,7239.6683185100555,7226.116267442703
sw100-7,1,7748,7239.160870552063,7225.57443356514
sw100-8,1,7728,7241.531463623047,7228.0535571575165
sw100-9,1,7752,7241.520635843277,7228.061115503311
sw100-10,1,7778,7239.815925836563,7226.0349061489105
sw100-11,1,7764,7242.0156037807465,7228.596638679504
sw100-12,1,7478,7240.260275602341,7226.761422634125
sw100-13,0,7462,7239.796149015427,7226.3447551727295
sw100-14,1,7746,7240.706905603409,7227.197186946869
sw100-15,0,7846,7241.122900009155,7227.619101285934
sw100-16,1,7758,7239.659955739975,7225.874770402908
sw100-17,1,7742,7239.972807645798,7226.555803775787
sw100-18,1,7776,7240.80761551857,7227.340035676956
sw100-19,1,7860,7240.326374292374,7226.744302272797
sw100-20,1,7736,7240.465129375458,7226.984810590744
