Instance,PeakMem(MB),Time(s)
mc2024_track1_014.pbo,3329.15,out_of_time
flat150-2.pbo,3031.06,out_of_time
sw100-3.pbo,2274.91,out_of_time
mc2024_track1_052.pbo,18851.93,1753.09
sw100-20.pbo,1832.95,out_of_time
mc2024_track1_138.pbo,17135.89,406.98
mc2024_track1_063.pbo,1416.84,out_of_time
ais6.pbo,315.78,out_of_time
mc2024_track1_091.pbo,3721.46,out_of_time
cnf_cbpmas_prop_22_19855_2.cnf_9.97000000.sat.pbo,16863.51,377.48
mc2024_track1_187.pbo,229.91,out_of_time
mc2024_track1_068.pbo,227.43,out_of_time
sw100-17.pbo,2663.63,out_of_time
flat150-3.pbo,3931.72,out_of_time
mc2024_track1_082.pbo,637.06,out_of_time
flat50-1.pbo,1115.29,out_of_time
mc2024_track1_020.pbo,3552.09,out_of_time
mc2024_track1_032.pbo,486.54,out_of_time
flat30-3.pbo,555.58,out_of_time
mc2024_track1_110.pbo,1857.87,out_of_time
mc2024_track1_146.pbo,5771.82,out_of_time
mc2024_track1_008.pbo,23058.54,1354.50
mc2024_track1_105.pbo,4143.61,out_of_time
mc2024_track1_160.pbo,6704.34,out_of_time
mc2024_track1_022.pbo,12950.96,out_of_time
mc2024_track1_162.pbo,7678.05,out_of_time
mc2024_track1_195.pbo,16685.24,327.02
sw100-11.pbo,2664.54,out_of_time
mc2024_track1_019.pbo,6421.12,out_of_time
mc2024_track1_156.pbo,23132.06,out_of_time
mc2024_track1_060.pbo,981.23,out_of_time
mc2024_track1_030.pbo,663.79,out_of_time
mc2024_track1_004.pbo,12392.37,out_of_time
mc2024_track1_100.pbo,1301.34,out_of_time
flat125-1.pbo,2233.95,out_of_time
mc2024_track1_054.pbo,585.76,75.53
flat200-2.pbo,3155.05,out_of_time
mc2024_track1_072.pbo,16799.99,374.58
mc2024_track1_096.pbo,16837.74,361.38
mc2024_track1_025.pbo,9729.93,out_of_time
mc2024_track1_090.pbo,4509.15,out_of_time
cnf_mo_prop_2_1768_2.cnf_0.00000000.sat.pbo,7632.88,out_of_time
mc2024_track1_010.pbo,13979.86,out_of_time
flat75-8.pbo,244.90,161.39
mc2024_track1_033.pbo,6079.47,out_of_time
flat30-5.pbo,339.09,out_of_time
mc2024_track1_005.pbo,2264.55,out_of_time
mc2024_track1_006.pbo,2320.39,out_of_time
cnf_cbpmas_prop_5_13961_2.cnf_7.57000000.sat.pbo,16863.04,369.63
mc2024_track1_086.pbo,7421.77,out_of_time
mc2024_track1_143.pbo,6628.96,out_of_time
mc2024_track1_041.pbo,2298.48,out_of_time
ais12.pbo,580.46,out_of_time
mc2024_track1_196.pbo,16672.87,346.83
flat50-2.pbo,1013.20,out_of_time
mc2024_track1_181.pbo,2370.29,out_of_time
mc2024_track1_081.pbo,37.94,11.58
